"binxs","binys","binfreq","BinSize","BinningType"
49.5,21.5,8,"1 X 1 Unit","Random"
49.5,22.5,3,"1 X 1 Unit","Random"
49.5,23.5,6,"1 X 1 Unit","Random"
49.5,24.5,14,"1 X 1 Unit","Random"
49.5,25.5,9,"1 X 1 Unit","Random"
49.5,26.5,11,"1 X 1 Unit","Random"
49.5,27.5,11,"1 X 1 Unit","Random"
49.5,28.5,7,"1 X 1 Unit","Random"
49.5,29.5,9,"1 X 1 Unit","Random"
49.5,30.5,7,"1 X 1 Unit","Random"
49.5,31.5,13,"1 X 1 Unit","Random"
49.5,32.5,7,"1 X 1 Unit","Random"
49.5,33.5,8,"1 X 1 Unit","Random"
49.5,34.5,11,"1 X 1 Unit","Random"
49.5,35.5,7,"1 X 1 Unit","Random"
49.5,36.5,12,"1 X 1 Unit","Random"
49.5,37.5,6,"1 X 1 Unit","Random"
49.5,38.5,11,"1 X 1 Unit","Random"
49.5,39.5,8,"1 X 1 Unit","Random"
49.5,40.5,6,"1 X 1 Unit","Random"
49.5,41.5,14,"1 X 1 Unit","Random"
49.5,42.5,9,"1 X 1 Unit","Random"
49.5,43.5,9,"1 X 1 Unit","Random"
49.5,44.5,8,"1 X 1 Unit","Random"
49.5,45.5,17,"1 X 1 Unit","Random"
49.5,46.5,10,"1 X 1 Unit","Random"
49.5,47.5,10,"1 X 1 Unit","Random"
49.5,48.5,9,"1 X 1 Unit","Random"
49.5,49.5,6,"1 X 1 Unit","Random"
49.5,50.5,13,"1 X 1 Unit","Random"
49.5,51.5,5,"1 X 1 Unit","Random"
49.5,52.5,15,"1 X 1 Unit","Random"
49.5,53.5,6,"1 X 1 Unit","Random"
49.5,54.5,13,"1 X 1 Unit","Random"
49.5,55.5,8,"1 X 1 Unit","Random"
49.5,56.5,11,"1 X 1 Unit","Random"
49.5,57.5,6,"1 X 1 Unit","Random"
49.5,58.5,10,"1 X 1 Unit","Random"
49.5,59.5,12,"1 X 1 Unit","Random"
49.5,60.5,13,"1 X 1 Unit","Random"
49.5,61.5,7,"1 X 1 Unit","Random"
49.5,62.5,9,"1 X 1 Unit","Random"
49.5,63.5,12,"1 X 1 Unit","Random"
49.5,64.5,8,"1 X 1 Unit","Random"
49.5,65.5,11,"1 X 1 Unit","Random"
49.5,66.5,7,"1 X 1 Unit","Random"
49.5,67.5,11,"1 X 1 Unit","Random"
49.5,68.5,12,"1 X 1 Unit","Random"
49.5,69.5,16,"1 X 1 Unit","Random"
49.5,70.5,15,"1 X 1 Unit","Random"
49.5,71.5,12,"1 X 1 Unit","Random"
49.5,72.5,10,"1 X 1 Unit","Random"
49.5,73.5,8,"1 X 1 Unit","Random"
49.5,74.5,9,"1 X 1 Unit","Random"
49.5,75.5,7,"1 X 1 Unit","Random"
49.5,76.5,12,"1 X 1 Unit","Random"
49.5,77.5,11,"1 X 1 Unit","Random"
49.5,78.5,13,"1 X 1 Unit","Random"
49.5,79.5,11,"1 X 1 Unit","Random"
49.5,80.5,6,"1 X 1 Unit","Random"
49.5,81.5,9,"1 X 1 Unit","Random"
49.5,82.5,8,"1 X 1 Unit","Random"
49.5,83.5,8,"1 X 1 Unit","Random"
49.5,84.5,8,"1 X 1 Unit","Random"
49.5,85.5,13,"1 X 1 Unit","Random"
49.5,86.5,15,"1 X 1 Unit","Random"
49.5,87.5,12,"1 X 1 Unit","Random"
49.5,88.5,11,"1 X 1 Unit","Random"
49.5,89.5,6,"1 X 1 Unit","Random"
49.5,90.5,6,"1 X 1 Unit","Random"
49.5,91.5,17,"1 X 1 Unit","Random"
49.5,92.5,14,"1 X 1 Unit","Random"
49.5,93.5,10,"1 X 1 Unit","Random"
49.5,94.5,7,"1 X 1 Unit","Random"
49.5,95.5,10,"1 X 1 Unit","Random"
49.5,96.5,12,"1 X 1 Unit","Random"
49.5,97.5,7,"1 X 1 Unit","Random"
49.5,98.5,6,"1 X 1 Unit","Random"
49.5,99.5,10,"1 X 1 Unit","Random"
50.5,0.5,7,"1 X 1 Unit","Random"
50.5,1.5,7,"1 X 1 Unit","Random"
50.5,2.5,9,"1 X 1 Unit","Random"
50.5,3.5,11,"1 X 1 Unit","Random"
50.5,4.5,12,"1 X 1 Unit","Random"
50.5,5.5,10,"1 X 1 Unit","Random"
50.5,6.5,10,"1 X 1 Unit","Random"
50.5,7.5,14,"1 X 1 Unit","Random"
50.5,8.5,8,"1 X 1 Unit","Random"
50.5,9.5,10,"1 X 1 Unit","Random"
50.5,10.5,13,"1 X 1 Unit","Random"
50.5,11.5,10,"1 X 1 Unit","Random"
50.5,12.5,12,"1 X 1 Unit","Random"
50.5,13.5,11,"1 X 1 Unit","Random"
50.5,14.5,11,"1 X 1 Unit","Random"
50.5,15.5,7,"1 X 1 Unit","Random"
50.5,16.5,11,"1 X 1 Unit","Random"
50.5,17.5,11,"1 X 1 Unit","Random"
50.5,18.5,7,"1 X 1 Unit","Random"
50.5,19.5,7,"1 X 1 Unit","Random"
50.5,20.5,9,"1 X 1 Unit","Random"
50.5,21.5,7,"1 X 1 Unit","Random"
50.5,22.5,10,"1 X 1 Unit","Random"
50.5,23.5,10,"1 X 1 Unit","Random"
50.5,24.5,7,"1 X 1 Unit","Random"
50.5,25.5,7,"1 X 1 Unit","Random"
50.5,26.5,10,"1 X 1 Unit","Random"
50.5,27.5,12,"1 X 1 Unit","Random"
50.5,28.5,9,"1 X 1 Unit","Random"
50.5,29.5,17,"1 X 1 Unit","Random"
50.5,30.5,9,"1 X 1 Unit","Random"
50.5,31.5,12,"1 X 1 Unit","Random"
50.5,32.5,10,"1 X 1 Unit","Random"
50.5,33.5,8,"1 X 1 Unit","Random"
50.5,34.5,13,"1 X 1 Unit","Random"
50.5,35.5,7,"1 X 1 Unit","Random"
50.5,36.5,8,"1 X 1 Unit","Random"
50.5,37.5,10,"1 X 1 Unit","Random"
50.5,38.5,13,"1 X 1 Unit","Random"
50.5,39.5,12,"1 X 1 Unit","Random"
50.5,40.5,9,"1 X 1 Unit","Random"
50.5,41.5,5,"1 X 1 Unit","Random"
50.5,42.5,12,"1 X 1 Unit","Random"
50.5,43.5,15,"1 X 1 Unit","Random"
50.5,44.5,11,"1 X 1 Unit","Random"
50.5,45.5,10,"1 X 1 Unit","Random"
50.5,46.5,13,"1 X 1 Unit","Random"
50.5,47.5,9,"1 X 1 Unit","Random"
50.5,48.5,9,"1 X 1 Unit","Random"
50.5,49.5,13,"1 X 1 Unit","Random"
50.5,50.5,10,"1 X 1 Unit","Random"
50.5,51.5,6,"1 X 1 Unit","Random"
50.5,52.5,14,"1 X 1 Unit","Random"
50.5,53.5,7,"1 X 1 Unit","Random"
50.5,54.5,10,"1 X 1 Unit","Random"
50.5,55.5,8,"1 X 1 Unit","Random"
50.5,56.5,9,"1 X 1 Unit","Random"
50.5,57.5,7,"1 X 1 Unit","Random"
50.5,58.5,12,"1 X 1 Unit","Random"
50.5,59.5,15,"1 X 1 Unit","Random"
50.5,60.5,10,"1 X 1 Unit","Random"
50.5,61.5,15,"1 X 1 Unit","Random"
50.5,62.5,12,"1 X 1 Unit","Random"
50.5,63.5,6,"1 X 1 Unit","Random"
50.5,64.5,7,"1 X 1 Unit","Random"
50.5,65.5,15,"1 X 1 Unit","Random"
50.5,66.5,6,"1 X 1 Unit","Random"
50.5,67.5,8,"1 X 1 Unit","Random"
50.5,68.5,10,"1 X 1 Unit","Random"
50.5,69.5,9,"1 X 1 Unit","Random"
50.5,70.5,12,"1 X 1 Unit","Random"
50.5,71.5,11,"1 X 1 Unit","Random"
50.5,72.5,5,"1 X 1 Unit","Random"
50.5,73.5,9,"1 X 1 Unit","Random"
50.5,74.5,10,"1 X 1 Unit","Random"
50.5,75.5,12,"1 X 1 Unit","Random"
50.5,76.5,9,"1 X 1 Unit","Random"
50.5,77.5,7,"1 X 1 Unit","Random"
50.5,78.5,10,"1 X 1 Unit","Random"
50.5,79.5,6,"1 X 1 Unit","Random"
50.5,80.5,5,"1 X 1 Unit","Random"
50.5,81.5,11,"1 X 1 Unit","Random"
50.5,82.5,8,"1 X 1 Unit","Random"
50.5,83.5,6,"1 X 1 Unit","Random"
50.5,84.5,14,"1 X 1 Unit","Random"
50.5,85.5,11,"1 X 1 Unit","Random"
50.5,86.5,9,"1 X 1 Unit","Random"
50.5,87.5,9,"1 X 1 Unit","Random"
50.5,88.5,14,"1 X 1 Unit","Random"
50.5,89.5,8,"1 X 1 Unit","Random"
50.5,90.5,13,"1 X 1 Unit","Random"
50.5,91.5,11,"1 X 1 Unit","Random"
50.5,92.5,7,"1 X 1 Unit","Random"
50.5,93.5,11,"1 X 1 Unit","Random"
50.5,94.5,6,"1 X 1 Unit","Random"
50.5,95.5,10,"1 X 1 Unit","Random"
50.5,96.5,12,"1 X 1 Unit","Random"
50.5,97.5,12,"1 X 1 Unit","Random"
50.5,98.5,9,"1 X 1 Unit","Random"
50.5,99.5,8,"1 X 1 Unit","Random"
51.5,0.5,7,"1 X 1 Unit","Random"
51.5,1.5,10,"1 X 1 Unit","Random"
51.5,2.5,9,"1 X 1 Unit","Random"
51.5,3.5,7,"1 X 1 Unit","Random"
51.5,4.5,13,"1 X 1 Unit","Random"
51.5,5.5,11,"1 X 1 Unit","Random"
51.5,6.5,7,"1 X 1 Unit","Random"
51.5,7.5,8,"1 X 1 Unit","Random"
51.5,8.5,11,"1 X 1 Unit","Random"
51.5,9.5,17,"1 X 1 Unit","Random"
51.5,10.5,8,"1 X 1 Unit","Random"
51.5,11.5,11,"1 X 1 Unit","Random"
51.5,12.5,15,"1 X 1 Unit","Random"
51.5,13.5,5,"1 X 1 Unit","Random"
51.5,14.5,9,"1 X 1 Unit","Random"
51.5,15.5,11,"1 X 1 Unit","Random"
51.5,16.5,9,"1 X 1 Unit","Random"
51.5,17.5,9,"1 X 1 Unit","Random"
51.5,18.5,5,"1 X 1 Unit","Random"
51.5,19.5,4,"1 X 1 Unit","Random"
51.5,20.5,13,"1 X 1 Unit","Random"
51.5,21.5,8,"1 X 1 Unit","Random"
51.5,22.5,11,"1 X 1 Unit","Random"
51.5,23.5,10,"1 X 1 Unit","Random"
51.5,24.5,10,"1 X 1 Unit","Random"
51.5,25.5,10,"1 X 1 Unit","Random"
51.5,26.5,14,"1 X 1 Unit","Random"
51.5,27.5,7,"1 X 1 Unit","Random"
51.5,28.5,16,"1 X 1 Unit","Random"
51.5,29.5,18,"1 X 1 Unit","Random"
51.5,30.5,9,"1 X 1 Unit","Random"
51.5,31.5,11,"1 X 1 Unit","Random"
51.5,32.5,15,"1 X 1 Unit","Random"
51.5,33.5,14,"1 X 1 Unit","Random"
51.5,34.5,9,"1 X 1 Unit","Random"
51.5,35.5,10,"1 X 1 Unit","Random"
51.5,36.5,10,"1 X 1 Unit","Random"
51.5,37.5,13,"1 X 1 Unit","Random"
51.5,38.5,9,"1 X 1 Unit","Random"
51.5,39.5,10,"1 X 1 Unit","Random"
51.5,40.5,16,"1 X 1 Unit","Random"
51.5,41.5,5,"1 X 1 Unit","Random"
51.5,42.5,18,"1 X 1 Unit","Random"
51.5,43.5,9,"1 X 1 Unit","Random"
51.5,44.5,11,"1 X 1 Unit","Random"
51.5,45.5,7,"1 X 1 Unit","Random"
51.5,46.5,16,"1 X 1 Unit","Random"
51.5,47.5,13,"1 X 1 Unit","Random"
51.5,48.5,10,"1 X 1 Unit","Random"
51.5,49.5,9,"1 X 1 Unit","Random"
51.5,50.5,12,"1 X 1 Unit","Random"
51.5,51.5,10,"1 X 1 Unit","Random"
51.5,52.5,13,"1 X 1 Unit","Random"
51.5,53.5,8,"1 X 1 Unit","Random"
51.5,54.5,7,"1 X 1 Unit","Random"
51.5,55.5,10,"1 X 1 Unit","Random"
51.5,56.5,7,"1 X 1 Unit","Random"
51.5,57.5,6,"1 X 1 Unit","Random"
51.5,58.5,9,"1 X 1 Unit","Random"
51.5,59.5,10,"1 X 1 Unit","Random"
51.5,60.5,4,"1 X 1 Unit","Random"
51.5,61.5,8,"1 X 1 Unit","Random"
51.5,62.5,10,"1 X 1 Unit","Random"
51.5,63.5,12,"1 X 1 Unit","Random"
51.5,64.5,11,"1 X 1 Unit","Random"
51.5,65.5,11,"1 X 1 Unit","Random"
51.5,66.5,13,"1 X 1 Unit","Random"
51.5,67.5,13,"1 X 1 Unit","Random"
51.5,68.5,17,"1 X 1 Unit","Random"
51.5,69.5,15,"1 X 1 Unit","Random"
51.5,70.5,11,"1 X 1 Unit","Random"
51.5,71.5,9,"1 X 1 Unit","Random"
51.5,72.5,12,"1 X 1 Unit","Random"
51.5,73.5,9,"1 X 1 Unit","Random"
51.5,74.5,12,"1 X 1 Unit","Random"
51.5,75.5,9,"1 X 1 Unit","Random"
51.5,76.5,10,"1 X 1 Unit","Random"
51.5,77.5,10,"1 X 1 Unit","Random"
51.5,78.5,11,"1 X 1 Unit","Random"
51.5,79.5,8,"1 X 1 Unit","Random"
51.5,80.5,13,"1 X 1 Unit","Random"
51.5,81.5,17,"1 X 1 Unit","Random"
51.5,82.5,14,"1 X 1 Unit","Random"
51.5,83.5,6,"1 X 1 Unit","Random"
51.5,84.5,6,"1 X 1 Unit","Random"
51.5,85.5,11,"1 X 1 Unit","Random"
51.5,86.5,13,"1 X 1 Unit","Random"
51.5,87.5,9,"1 X 1 Unit","Random"
51.5,88.5,8,"1 X 1 Unit","Random"
51.5,89.5,15,"1 X 1 Unit","Random"
51.5,90.5,17,"1 X 1 Unit","Random"
51.5,91.5,10,"1 X 1 Unit","Random"
51.5,92.5,13,"1 X 1 Unit","Random"
51.5,93.5,11,"1 X 1 Unit","Random"
51.5,94.5,7,"1 X 1 Unit","Random"
51.5,95.5,4,"1 X 1 Unit","Random"
51.5,96.5,11,"1 X 1 Unit","Random"
51.5,97.5,11,"1 X 1 Unit","Random"
51.5,98.5,8,"1 X 1 Unit","Random"
51.5,99.5,4,"1 X 1 Unit","Random"
52.5,0.5,16,"1 X 1 Unit","Random"
52.5,1.5,12,"1 X 1 Unit","Random"
52.5,2.5,10,"1 X 1 Unit","Random"
52.5,3.5,11,"1 X 1 Unit","Random"
52.5,4.5,10,"1 X 1 Unit","Random"
52.5,5.5,9,"1 X 1 Unit","Random"
52.5,6.5,6,"1 X 1 Unit","Random"
52.5,7.5,10,"1 X 1 Unit","Random"
52.5,8.5,13,"1 X 1 Unit","Random"
52.5,9.5,9,"1 X 1 Unit","Random"
52.5,10.5,9,"1 X 1 Unit","Random"
52.5,11.5,7,"1 X 1 Unit","Random"
52.5,12.5,7,"1 X 1 Unit","Random"
52.5,13.5,12,"1 X 1 Unit","Random"
52.5,14.5,13,"1 X 1 Unit","Random"
52.5,15.5,4,"1 X 1 Unit","Random"
52.5,16.5,11,"1 X 1 Unit","Random"
52.5,17.5,14,"1 X 1 Unit","Random"
52.5,18.5,10,"1 X 1 Unit","Random"
52.5,19.5,5,"1 X 1 Unit","Random"
52.5,20.5,8,"1 X 1 Unit","Random"
52.5,21.5,13,"1 X 1 Unit","Random"
52.5,22.5,9,"1 X 1 Unit","Random"
52.5,23.5,8,"1 X 1 Unit","Random"
52.5,24.5,6,"1 X 1 Unit","Random"
52.5,25.5,19,"1 X 1 Unit","Random"
52.5,26.5,7,"1 X 1 Unit","Random"
52.5,27.5,13,"1 X 1 Unit","Random"
52.5,28.5,11,"1 X 1 Unit","Random"
52.5,29.5,13,"1 X 1 Unit","Random"
52.5,30.5,13,"1 X 1 Unit","Random"
52.5,31.5,11,"1 X 1 Unit","Random"
52.5,32.5,10,"1 X 1 Unit","Random"
52.5,33.5,7,"1 X 1 Unit","Random"
52.5,34.5,8,"1 X 1 Unit","Random"
52.5,35.5,9,"1 X 1 Unit","Random"
52.5,36.5,13,"1 X 1 Unit","Random"
52.5,37.5,15,"1 X 1 Unit","Random"
52.5,38.5,4,"1 X 1 Unit","Random"
52.5,39.5,12,"1 X 1 Unit","Random"
52.5,40.5,8,"1 X 1 Unit","Random"
52.5,41.5,9,"1 X 1 Unit","Random"
52.5,42.5,7,"1 X 1 Unit","Random"
52.5,43.5,7,"1 X 1 Unit","Random"
52.5,44.5,12,"1 X 1 Unit","Random"
52.5,45.5,12,"1 X 1 Unit","Random"
52.5,46.5,7,"1 X 1 Unit","Random"
52.5,47.5,13,"1 X 1 Unit","Random"
52.5,48.5,6,"1 X 1 Unit","Random"
52.5,49.5,16,"1 X 1 Unit","Random"
52.5,50.5,10,"1 X 1 Unit","Random"
52.5,51.5,12,"1 X 1 Unit","Random"
52.5,52.5,10,"1 X 1 Unit","Random"
52.5,53.5,12,"1 X 1 Unit","Random"
52.5,54.5,11,"1 X 1 Unit","Random"
52.5,55.5,11,"1 X 1 Unit","Random"
52.5,56.5,5,"1 X 1 Unit","Random"
52.5,57.5,11,"1 X 1 Unit","Random"
52.5,58.5,12,"1 X 1 Unit","Random"
52.5,59.5,10,"1 X 1 Unit","Random"
52.5,60.5,7,"1 X 1 Unit","Random"
52.5,61.5,11,"1 X 1 Unit","Random"
52.5,62.5,8,"1 X 1 Unit","Random"
52.5,63.5,15,"1 X 1 Unit","Random"
52.5,64.5,5,"1 X 1 Unit","Random"
52.5,65.5,7,"1 X 1 Unit","Random"
52.5,66.5,12,"1 X 1 Unit","Random"
52.5,67.5,7,"1 X 1 Unit","Random"
52.5,68.5,15,"1 X 1 Unit","Random"
52.5,69.5,11,"1 X 1 Unit","Random"
52.5,70.5,9,"1 X 1 Unit","Random"
52.5,71.5,14,"1 X 1 Unit","Random"
52.5,72.5,12,"1 X 1 Unit","Random"
52.5,73.5,5,"1 X 1 Unit","Random"
52.5,74.5,11,"1 X 1 Unit","Random"
52.5,75.5,14,"1 X 1 Unit","Random"
52.5,76.5,11,"1 X 1 Unit","Random"
52.5,77.5,15,"1 X 1 Unit","Random"
52.5,78.5,7,"1 X 1 Unit","Random"
52.5,79.5,7,"1 X 1 Unit","Random"
52.5,80.5,16,"1 X 1 Unit","Random"
52.5,81.5,6,"1 X 1 Unit","Random"
52.5,82.5,4,"1 X 1 Unit","Random"
52.5,83.5,15,"1 X 1 Unit","Random"
52.5,84.5,13,"1 X 1 Unit","Random"
52.5,85.5,6,"1 X 1 Unit","Random"
52.5,86.5,7,"1 X 1 Unit","Random"
52.5,87.5,8,"1 X 1 Unit","Random"
52.5,88.5,11,"1 X 1 Unit","Random"
52.5,89.5,10,"1 X 1 Unit","Random"
52.5,90.5,9,"1 X 1 Unit","Random"
52.5,91.5,11,"1 X 1 Unit","Random"
52.5,92.5,10,"1 X 1 Unit","Random"
52.5,93.5,8,"1 X 1 Unit","Random"
52.5,94.5,7,"1 X 1 Unit","Random"
52.5,95.5,14,"1 X 1 Unit","Random"
52.5,96.5,8,"1 X 1 Unit","Random"
52.5,97.5,8,"1 X 1 Unit","Random"
52.5,98.5,9,"1 X 1 Unit","Random"
52.5,99.5,9,"1 X 1 Unit","Random"
53.5,0.5,9,"1 X 1 Unit","Random"
53.5,1.5,5,"1 X 1 Unit","Random"
53.5,2.5,15,"1 X 1 Unit","Random"
53.5,3.5,14,"1 X 1 Unit","Random"
53.5,4.5,9,"1 X 1 Unit","Random"
53.5,5.5,9,"1 X 1 Unit","Random"
53.5,6.5,10,"1 X 1 Unit","Random"
53.5,7.5,13,"1 X 1 Unit","Random"
53.5,8.5,11,"1 X 1 Unit","Random"
53.5,9.5,6,"1 X 1 Unit","Random"
53.5,10.5,19,"1 X 1 Unit","Random"
53.5,11.5,16,"1 X 1 Unit","Random"
53.5,12.5,10,"1 X 1 Unit","Random"
53.5,13.5,10,"1 X 1 Unit","Random"
53.5,14.5,11,"1 X 1 Unit","Random"
53.5,15.5,12,"1 X 1 Unit","Random"
53.5,16.5,11,"1 X 1 Unit","Random"
53.5,17.5,10,"1 X 1 Unit","Random"
53.5,18.5,13,"1 X 1 Unit","Random"
53.5,19.5,11,"1 X 1 Unit","Random"
53.5,20.5,6,"1 X 1 Unit","Random"
53.5,21.5,9,"1 X 1 Unit","Random"
53.5,22.5,10,"1 X 1 Unit","Random"
53.5,23.5,8,"1 X 1 Unit","Random"
53.5,24.5,7,"1 X 1 Unit","Random"
53.5,25.5,8,"1 X 1 Unit","Random"
53.5,26.5,8,"1 X 1 Unit","Random"
53.5,27.5,11,"1 X 1 Unit","Random"
53.5,28.5,14,"1 X 1 Unit","Random"
53.5,29.5,8,"1 X 1 Unit","Random"
53.5,30.5,5,"1 X 1 Unit","Random"
53.5,31.5,11,"1 X 1 Unit","Random"
53.5,32.5,11,"1 X 1 Unit","Random"
53.5,33.5,11,"1 X 1 Unit","Random"
53.5,34.5,5,"1 X 1 Unit","Random"
53.5,35.5,3,"1 X 1 Unit","Random"
53.5,36.5,8,"1 X 1 Unit","Random"
53.5,37.5,6,"1 X 1 Unit","Random"
53.5,38.5,12,"1 X 1 Unit","Random"
53.5,39.5,9,"1 X 1 Unit","Random"
53.5,40.5,11,"1 X 1 Unit","Random"
53.5,41.5,7,"1 X 1 Unit","Random"
53.5,42.5,11,"1 X 1 Unit","Random"
53.5,43.5,6,"1 X 1 Unit","Random"
53.5,44.5,8,"1 X 1 Unit","Random"
53.5,45.5,8,"1 X 1 Unit","Random"
53.5,46.5,12,"1 X 1 Unit","Random"
53.5,47.5,4,"1 X 1 Unit","Random"
53.5,48.5,10,"1 X 1 Unit","Random"
53.5,49.5,13,"1 X 1 Unit","Random"
53.5,50.5,15,"1 X 1 Unit","Random"
53.5,51.5,10,"1 X 1 Unit","Random"
53.5,52.5,12,"1 X 1 Unit","Random"
53.5,53.5,10,"1 X 1 Unit","Random"
53.5,54.5,11,"1 X 1 Unit","Random"
53.5,55.5,3,"1 X 1 Unit","Random"
53.5,56.5,12,"1 X 1 Unit","Random"
53.5,57.5,13,"1 X 1 Unit","Random"
53.5,58.5,12,"1 X 1 Unit","Random"
53.5,59.5,13,"1 X 1 Unit","Random"
53.5,60.5,16,"1 X 1 Unit","Random"
53.5,61.5,13,"1 X 1 Unit","Random"
53.5,62.5,11,"1 X 1 Unit","Random"
53.5,63.5,9,"1 X 1 Unit","Random"
53.5,64.5,12,"1 X 1 Unit","Random"
53.5,65.5,6,"1 X 1 Unit","Random"
53.5,66.5,13,"1 X 1 Unit","Random"
53.5,67.5,6,"1 X 1 Unit","Random"
53.5,68.5,11,"1 X 1 Unit","Random"
53.5,69.5,5,"1 X 1 Unit","Random"
53.5,70.5,8,"1 X 1 Unit","Random"
53.5,71.5,8,"1 X 1 Unit","Random"
53.5,72.5,6,"1 X 1 Unit","Random"
53.5,73.5,19,"1 X 1 Unit","Random"
53.5,74.5,8,"1 X 1 Unit","Random"
53.5,75.5,8,"1 X 1 Unit","Random"
53.5,76.5,11,"1 X 1 Unit","Random"
53.5,77.5,9,"1 X 1 Unit","Random"
53.5,78.5,7,"1 X 1 Unit","Random"
53.5,79.5,11,"1 X 1 Unit","Random"
53.5,80.5,9,"1 X 1 Unit","Random"
53.5,81.5,10,"1 X 1 Unit","Random"
53.5,82.5,11,"1 X 1 Unit","Random"
53.5,83.5,13,"1 X 1 Unit","Random"
53.5,84.5,15,"1 X 1 Unit","Random"
53.5,85.5,9,"1 X 1 Unit","Random"
53.5,86.5,8,"1 X 1 Unit","Random"
53.5,87.5,9,"1 X 1 Unit","Random"
53.5,88.5,15,"1 X 1 Unit","Random"
53.5,89.5,10,"1 X 1 Unit","Random"
53.5,90.5,8,"1 X 1 Unit","Random"
53.5,91.5,12,"1 X 1 Unit","Random"
53.5,92.5,10,"1 X 1 Unit","Random"
53.5,93.5,7,"1 X 1 Unit","Random"
53.5,94.5,6,"1 X 1 Unit","Random"
53.5,95.5,10,"1 X 1 Unit","Random"
53.5,96.5,14,"1 X 1 Unit","Random"
53.5,97.5,10,"1 X 1 Unit","Random"
53.5,98.5,4,"1 X 1 Unit","Random"
53.5,99.5,13,"1 X 1 Unit","Random"
54.5,0.5,8,"1 X 1 Unit","Random"
54.5,1.5,13,"1 X 1 Unit","Random"
54.5,2.5,9,"1 X 1 Unit","Random"
54.5,3.5,4,"1 X 1 Unit","Random"
54.5,4.5,9,"1 X 1 Unit","Random"
54.5,5.5,16,"1 X 1 Unit","Random"
54.5,6.5,13,"1 X 1 Unit","Random"
54.5,7.5,12,"1 X 1 Unit","Random"
54.5,8.5,13,"1 X 1 Unit","Random"
54.5,9.5,7,"1 X 1 Unit","Random"
54.5,10.5,8,"1 X 1 Unit","Random"
54.5,11.5,15,"1 X 1 Unit","Random"
54.5,12.5,15,"1 X 1 Unit","Random"
54.5,13.5,10,"1 X 1 Unit","Random"
54.5,14.5,3,"1 X 1 Unit","Random"
54.5,15.5,7,"1 X 1 Unit","Random"
54.5,16.5,14,"1 X 1 Unit","Random"
54.5,17.5,6,"1 X 1 Unit","Random"
54.5,18.5,8,"1 X 1 Unit","Random"
54.5,19.5,6,"1 X 1 Unit","Random"
54.5,20.5,8,"1 X 1 Unit","Random"
54.5,21.5,12,"1 X 1 Unit","Random"
54.5,22.5,15,"1 X 1 Unit","Random"
54.5,23.5,7,"1 X 1 Unit","Random"
54.5,24.5,8,"1 X 1 Unit","Random"
54.5,25.5,7,"1 X 1 Unit","Random"
54.5,26.5,12,"1 X 1 Unit","Random"
54.5,27.5,7,"1 X 1 Unit","Random"
54.5,28.5,15,"1 X 1 Unit","Random"
54.5,29.5,12,"1 X 1 Unit","Random"
54.5,30.5,6,"1 X 1 Unit","Random"
54.5,31.5,5,"1 X 1 Unit","Random"
54.5,32.5,12,"1 X 1 Unit","Random"
54.5,33.5,4,"1 X 1 Unit","Random"
54.5,34.5,13,"1 X 1 Unit","Random"
54.5,35.5,15,"1 X 1 Unit","Random"
54.5,36.5,16,"1 X 1 Unit","Random"
54.5,37.5,15,"1 X 1 Unit","Random"
54.5,38.5,8,"1 X 1 Unit","Random"
54.5,39.5,12,"1 X 1 Unit","Random"
54.5,40.5,15,"1 X 1 Unit","Random"
54.5,41.5,8,"1 X 1 Unit","Random"
54.5,42.5,7,"1 X 1 Unit","Random"
54.5,43.5,10,"1 X 1 Unit","Random"
54.5,44.5,12,"1 X 1 Unit","Random"
54.5,45.5,11,"1 X 1 Unit","Random"
54.5,46.5,9,"1 X 1 Unit","Random"
54.5,47.5,10,"1 X 1 Unit","Random"
54.5,48.5,13,"1 X 1 Unit","Random"
54.5,49.5,10,"1 X 1 Unit","Random"
54.5,50.5,11,"1 X 1 Unit","Random"
54.5,51.5,11,"1 X 1 Unit","Random"
54.5,52.5,5,"1 X 1 Unit","Random"
54.5,53.5,10,"1 X 1 Unit","Random"
54.5,54.5,5,"1 X 1 Unit","Random"
54.5,55.5,11,"1 X 1 Unit","Random"
54.5,56.5,9,"1 X 1 Unit","Random"
54.5,57.5,7,"1 X 1 Unit","Random"
54.5,58.5,9,"1 X 1 Unit","Random"
54.5,59.5,10,"1 X 1 Unit","Random"
54.5,60.5,12,"1 X 1 Unit","Random"
54.5,61.5,12,"1 X 1 Unit","Random"
54.5,62.5,10,"1 X 1 Unit","Random"
54.5,63.5,9,"1 X 1 Unit","Random"
54.5,64.5,13,"1 X 1 Unit","Random"
54.5,65.5,11,"1 X 1 Unit","Random"
54.5,66.5,16,"1 X 1 Unit","Random"
54.5,67.5,16,"1 X 1 Unit","Random"
54.5,68.5,8,"1 X 1 Unit","Random"
54.5,69.5,10,"1 X 1 Unit","Random"
54.5,70.5,10,"1 X 1 Unit","Random"
54.5,71.5,11,"1 X 1 Unit","Random"
54.5,72.5,10,"1 X 1 Unit","Random"
54.5,73.5,13,"1 X 1 Unit","Random"
54.5,74.5,8,"1 X 1 Unit","Random"
54.5,75.5,11,"1 X 1 Unit","Random"
54.5,76.5,13,"1 X 1 Unit","Random"
54.5,77.5,9,"1 X 1 Unit","Random"
54.5,78.5,7,"1 X 1 Unit","Random"
54.5,79.5,9,"1 X 1 Unit","Random"
